Date;Return_incD;Return_excD
20100107;0.003898;0.003845
20100108;0.002791;0.002791
20100111;0.001724;0.001724
20100112;-0.009159;-0.009159
20100113;0.008434;0.008337
20100114;0.002369;0.002345
20100115;-0.010708;-0.010745
20100119;0.012443;0.012443
20100120;-0.010489;-0.010636
20100121;-0.018772;-0.018797
20100122;-0.021872;-0.021873
20100125;0.004539;0.004527
20100126;-0.004003;-0.004022
20100127;0.004791;0.004758
20100128;-0.011755;-0.011846
20100129;-0.009675;-0.009678
20100201;0.014002;0.014001
20100202;0.012781;0.012777
20100203;-0.004936;-0.005275
20100204;-0.031009;-0.031035
20100205;0.003003;0.002999
20100208;-0.008498;-0.008813
20100209;0.012927;0.012893
20100210;-0.002047;-0.00232
20100211;0.009735;0.009606
20100212;-0.00256;-0.002762
20100216;0.018242;0.018092
20100217;0.004566;0.004391
20100218;0.006558;0.006482
20100219;0.001968;0.001818
20100222;-0.000985;-0.001
20100223;-0.012151;-0.01216
20100224;0.009932;0.009741
20100225;-0.001729;-0.001979
20100226;0.00137;0.001329
20100301;0.01;0.009973
20100302;0.002319;0.002319
20100303;0.00038;0.000234
20100304;0.003904;0.003881
20100305;0.013974;0.013936
20100308;0.000172;-0.000004
20100309;0.001957;0.001903
20100310;0.004814;0.00464
20100311;0.004561;0.004233
20100312;-0.000333;-0.000343
20100315;0.000609;0.000591
20100316;0.007972;0.00796
20100317;0.005804;0.005789
20100318;-0.000355;-0.00037
20100319;-0.005298;-0.005298
20100322;0.00532;0.005294
20100323;0.007378;0.007261
20100324;-0.00549;-0.005498
20100325;-0.001429;-0.001429
20100326;0.00076;0.000755
20100329;0.005651;0.005481
20100330;0.00017;0.000055
20100331;-0.003287;-0.003331
20100401;0.007302;0.007266
20100405;0.008022;0.007991
20100406;0.001781;0.001781
20100407;-0.005259;-0.005686
20100408;0.003583;0.003549
20100409;0.006607;0.006602
20100412;0.00186;0.001838
20100413;0.000747;0.000675
20100414;0.011312;0.011296
20100415;0.000686;0.000686
20100416;-0.016104;-0.016104
20100419;0.004719;0.004708
20100420;0.008129;0.008125
20100421;-0.000906;-0.000917
20100422;0.002404;0.002353
20100423;0.006917;0.006917
20100426;-0.004458;-0.004464
20100427;-0.02327;-0.023275
20100428;0.006419;0.006237
20100429;0.013003;0.012915
20100430;-0.016708;-0.016708
20100503;0.012927;0.01292
20100504;-0.023775;-0.023779
20100505;-0.0061;-0.006426
20100506;-0.032201;-0.032346
20100507;-0.015477;-0.01548
20100510;0.043619;0.043581
20100511;-0.003092;-0.00329
20100512;0.014099;0.013715
20100513;-0.012071;-0.012125
20100514;-0.018848;-0.018852
20100517;0.001267;0.001082
20100518;-0.013955;-0.014136
20100519;-0.005121;-0.005224
20100520;-0.038569;-0.038659
20100521;0.014701;0.014692
20100524;-0.012638;-0.012655
20100525;0.000262;0.000256
20100526;-0.005595;-0.005784
20100527;0.033149;0.032785
20100528;-0.012146;-0.012178
20100601;-0.017027;-0.017069
20100602;0.025802;0.025646
20100603;0.004262;0.004217
20100604;-0.034767;-0.034799
20100607;-0.013255;-0.013304
20100608;0.010932;0.010778
20100609;-0.0057;-0.005761
20100610;0.029205;0.029195
20100611;0.004718;0.004366
20100614;-0.001693;-0.001718
20100615;0.023316;0.023309
20100616;-0.000659;-0.000681
20100617;0.001307;0.001176
20100618;0.00128;0.001278
20100621;-0.003953;-0.003961
20100622;-0.015842;-0.015976
20100623;-0.002993;-0.003019
20100624;-0.0169;-0.0169
20100625;0.002986;0.002986
20100628;-0.002106;-0.002301
20100629;-0.031166;-0.031203
20100630;-0.010013;-0.010127
20100701;-0.002911;-0.00297
20100702;-0.004509;-0.004537
20100706;0.005406;0.005406
20100707;0.031502;0.031022
20100708;0.009588;0.009551
20100709;0.007205;0.007205
20100712;0.000925;0.000895
20100713;0.015524;0.015443
20100714;-0.00011;-0.000124
20100715;0.001109;0.001109
20100716;-0.028703;-0.02873
20100719;0.005974;0.005957
20100720;0.011599;0.011019
20100721;-0.012708;-0.012849
20100722;0.022421;0.022391
20100723;0.008242;0.008231
20100726;0.01112;0.011112
20100727;-0.001072;-0.001072
20100728;-0.006874;-0.006933
20100729;-0.004039;-0.004201
20100730;0.000052;0.000052
20100802;0.021847;0.021837
20100803;-0.004813;-0.004826
20100804;0.006417;0.006079
20100805;-0.001333;-0.001373
20100806;-0.003445;-0.003554
20100809;0.005515;0.005494
20100810;-0.00597;-0.005994
20100811;-0.027435;-0.027963
20100812;-0.005483;-0.00561
20100813;-0.003902;-0.003935
20100816;0.000195;0.000143
20100817;0.012525;0.01223
20100818;0.001444;0.001305
20100819;-0.016935;-0.016951
20100820;-0.003539;-0.003541
20100823;-0.003789;-0.003807
20100824;-0.014424;-0.014439
20100825;0.003523;0.00341
20100826;-0.007759;-0.007783
20100827;0.01656;0.016294
20100830;-0.014556;-0.01476
20100831;-0.000067;-0.00011
20100901;0.029898;0.0298
20100902;0.009295;0.009217
20100903;0.013217;0.013189
20100907;-0.011149;-0.011204
20100908;0.006537;0.0063
20100909;0.004791;0.004785
20100910;0.004883;0.004863
20100913;0.011574;0.011224
20100914;-0.000482;-0.000488
20100915;0.003594;0.003572
20100916;-0.000121;-0.000277
20100917;0.001005;0.001001
20100920;0.015202;0.015174
20100921;-0.002731;-0.002747
20100922;-0.004449;-0.004572
20100923;-0.008258;-0.008258
20100924;0.020923;0.020922
20100927;-0.005518;-0.005528
20100928;0.005024;0.004844
20100929;-0.002404;-0.00252
20100930;-0.003101;-0.003106
20101001;0.00445;0.004425
20101004;-0.007918;-0.00845
20101005;0.020519;0.020518
20101006;0.000064;-0.000429
20101007;-0.001618;-0.001628
20101008;0.006125;0.006119
20101011;0.000207;0.000207
20101012;0.003756;0.003755
20101013;0.007272;0.007167
20101014;-0.003865;-0.003865
20101015;0.002134;0.002134
20101018;0.007368;0.007353
20101019;-0.015835;-0.015835
20101020;0.010449;0.010303
20101021;0.002;0.001945
20101022;0.002272;0.002272
20101025;0.00228;0.002273
20101026;0.000284;0.000284
20101027;-0.002547;-0.002676
20101028;0.001307;0.001213
20101029;-0.000142;-0.000142
20101101;0.00074;0.00074
20101102;0.007736;0.007731
20101103;0.003861;0.003683
20101104;0.01933;0.019157
20101105;0.003984;0.003925
20101108;-0.002;-0.002133
20101109;-0.007598;-0.007912
20101110;0.004364;0.004174
20101111;-0.004139;-0.004139
20101112;-0.011796;-0.011846
20101115;-0.001374;-0.001433
20101116;-0.015729;-0.016011
20101117;0.000274;0.000105
20101118;0.015284;0.015272
20101119;0.002599;0.002461
20101122;-0.001372;-0.001425
20101123;-0.014258;-0.014304
20101124;0.015003;0.014954
20101126;-0.007258;-0.007493
20101129;-0.001085;-0.00137
20101130;-0.005854;-0.005906
20101201;0.021595;0.021448
20101202;0.012844;0.012829
20101203;0.002709;0.002575
20101206;-0.001162;-0.001196
20101207;0.000655;0.000638
20101208;0.003878;0.003568
20101209;0.00398;0.003897
20101210;0.00613;0.006122
20101213;0.000224;0.000067
20101214;0.001005;0.000989
20101215;-0.004986;-0.005014
20101216;0.006158;0.005981
20101217;0.001119;0.001112
20101220;0.002346;0.002323
20101221;0.006134;0.005994
20101222;0.003422;0.003274
20101223;-0.001591;-0.00166
20101227;0.000807;0.000804
20101228;0.000765;0.000758
20101229;0.001216;0.001039
20101230;-0.001459;-0.001486
20101231;-0.000271;-0.000276
20110103;0.011325;0.011291
20110104;-0.001236;-0.001254
20110105;0.005164;0.005039
20110106;-0.001715;-0.002089
20110107;-0.001755;-0.001757
20110110;-0.001549;-0.001549
20110111;0.003829;0.003829
20110112;0.009032;0.008924
20110113;-0.001697;-0.001697
20110114;0.007206;0.007172
20110118;0.001383;0.00136
20110119;-0.00996;-0.010094
20110120;-0.001058;-0.001059
20110121;0.002205;0.002183
20110124;0.005643;0.005643
20110125;0.0004;0.000372
20110126;0.00433;0.004295
20110127;0.002442;0.002392
20110128;-0.017916;-0.017941
20110131;0.007465;0.007465
20110201;0.016542;0.016539
20110202;-0.00247;-0.002646
20110203;0.002366;0.002231
20110204;0.002751;0.002737
20110207;0.006562;0.006548
20110208;0.004593;0.004289
20110209;-0.00273;-0.002856
20110210;0.000744;0.000665
20110211;0.005651;0.005507
20110214;0.00241;0.002213
20110215;-0.003153;-0.003281
20110216;0.006311;0.006133
20110217;0.003255;0.003168
20110218;0.001846;0.001842
20110222;-0.020693;-0.020707
20110223;-0.006134;-0.006183
20110224;-0.000795;-0.001028
20110225;0.010296;0.010031
20110228;0.00512;0.005067
20110301;-0.015713;-0.015714
20110302;0.002;0.001837
20110303;0.017027;0.016987
20110304;-0.00728;-0.007284
20110307;-0.008307;-0.008341
20110308;0.00911;0.008916
20110309;-0.001122;-0.001316
20110310;-0.018764;-0.018767
20110311;0.007394;0.007093
20110314;-0.005894;-0.005926
20110315;-0.011073;-0.011076
20110316;-0.019374;-0.019406
20110317;0.012992;0.012964
20110318;0.004214;0.004214
20110321;0.015058;0.015051
20110322;-0.003353;-0.003474
20110323;0.002916;0.002906
20110324;0.009368;0.009337
20110325;0.003189;0.003189
20110328;-0.002774;-0.002774
20110329;0.007224;0.007017
20110330;0.00672;0.006607
20110331;-0.001745;-0.001745
20110401;0.00489;0.004883
20110404;0.000419;0.000303
20110405;0.000089;0.000078
20110406;0.002602;0.002195
20110407;-0.001498;-0.001539
20110408;-0.004034;-0.004035
20110411;-0.002773;-0.002798
20110412;-0.007576;-0.007586
20110413;0.000442;0.000346
20110414;0.000048;0.000033
20110415;0.003814;0.003814
20110418;-0.011038;-0.01105
20110419;0.005612;0.005586
20110420;0.013576;0.013549
20110421;0.005122;0.0051
20110425;-0.001708;-0.001714
20110426;0.008955;0.008955
20110427;0.006536;0.006368
20110428;0.003555;0.003477
20110429;0.002302;0.002297
20110502;-0.00174;-0.00174
20110503;-0.003341;-0.003344
20110504;-0.006527;-0.006698
20110505;-0.008979;-0.009065
20110506;0.00392;0.003803
20110509;0.004444;0.004433
20110510;0.008069;0.00805
20110511;-0.010324;-0.010942
20110512;0.005203;0.005101
20110513;-0.008049;-0.008082
20110516;-0.006157;-0.006222
20110517;-0.000167;-0.000429
20110518;0.008827;0.008645
20110519;0.002355;0.002272
20110520;-0.007732;-0.007735
20110523;-0.01192;-0.011934
20110524;-0.000953;-0.000963
20110525;0.003019;0.002951
20110526;0.004271;0.004033
20110527;0.004343;0.004142
20110531;0.010535;0.010519
20110601;-0.022642;-0.022746
20110602;-0.001226;-0.001283
20110603;-0.009755;-0.009804
20110606;-0.010634;-0.010654
20110607;-0.000794;-0.000831
20110608;-0.004053;-0.004286
20110609;0.007452;0.007452
20110610;-0.013762;-0.013778
20110613;0.000999;0.000672
20110614;0.012595;0.012542
20110615;-0.017561;-0.017605
20110616;0.001957;0.001786
20110617;0.00305;0.003046
20110620;0.005522;0.005514
20110621;0.013557;0.013447
20110622;-0.006441;-0.006485
20110623;-0.002695;-0.002695
20110624;-0.011903;-0.011903
20110627;0.009232;0.009232
20110628;0.013162;0.012946
20110629;0.008388;0.008256
20110630;0.010084;0.010078
20110701;0.014493;0.01437
20110705;-0.001209;-0.00124
20110706;0.001503;0.00114
20110707;0.010678;0.010621
20110708;-0.006843;-0.006843
20110711;-0.018032;-0.018056
20110712;-0.00443;-0.004435
20110713;0.003165;0.003072
20110714;-0.006812;-0.006827
20110715;0.005592;0.005592
20110718;-0.008152;-0.008191
20110719;0.016329;0.016329
20110720;-0.000564;-0.000703
20110721;0.013494;0.013413
20110722;0.000963;0.000941
20110725;-0.005611;-0.005617
20110726;-0.00389;-0.003895
20110727;-0.020252;-0.020296
20110728;-0.003164;-0.003264
20110729;-0.006379;-0.006379
20110801;-0.004214;-0.004214
20110802;-0.025575;-0.025577
20110803;0.005456;0.005107
20110804;-0.047724;-0.047769
20110805;-0.000673;-0.000684
20110808;-0.066532;-0.066672
20110809;0.04742;0.047397
20110810;-0.043752;-0.044203
20110811;0.046185;0.046001
20110812;0.005184;0.005168
20110815;0.021687;0.021612
20110816;-0.00912;-0.009306
20110817;0.001028;0.000748
20110818;-0.044371;-0.044425
20110819;-0.014923;-0.014923
20110822;0.000358;0.000358
20110823;0.034443;0.034431
20110824;0.013181;0.01304
20110825;-0.01556;-0.015581
20110826;0.015294;0.015147
20110829;0.028404;0.02828
20110830;0.002626;0.002389
20110831;0.0051;0.004979
20110901;-0.011889;-0.011971
20110902;-0.0251;-0.025143
20110906;-0.00728;-0.007302
20110907;0.029;0.02876
20110908;-0.010623;-0.010664
20110909;-0.02663;-0.026645
20110912;0.007052;0.006986
20110913;0.009622;0.009279
20110914;0.013544;0.01354
20110915;0.017299;0.017122
20110916;0.00578;0.005762
20110919;-0.009721;-0.009729
20110920;-0.001807;-0.001838
20110921;-0.029176;-0.029208
20110922;-0.032018;-0.032023
20110923;0.006359;0.00623
20110926;0.023156;0.023156
20110927;0.010557;0.010547
20110928;-0.02029;-0.020529
20110929;0.007898;0.007848
20110930;-0.024876;-0.024881
20111003;-0.028378;-0.028422
20111004;0.022528;0.022397
20111005;0.018251;0.017743
20111006;0.018481;0.018383
20111007;-0.00799;-0.008023
20111010;0.034092;0.034092
20111011;0.000591;0.000575
20111012;0.009968;0.009819
20111013;-0.002927;-0.003011
20111014;0.017325;0.017325
20111017;-0.019307;-0.019339
20111018;0.020515;0.020515
20111019;-0.012532;-0.012681
20111020;0.004447;0.004417
20111021;0.018773;0.018748
20111024;0.013028;0.013017
20111025;-0.020035;-0.020035
20111026;0.010239;0.010229
20111027;0.034396;0.034339
20111028;0.000421;0.000384
20111031;-0.024817;-0.024823
20111101;-0.027867;-0.027871
20111102;0.016246;0.016157
20111103;0.018892;0.018697
20111104;-0.006251;-0.006264
20111107;0.006382;0.006308
20111108;0.012425;0.011834
20111109;-0.036672;-0.03676
20111110;0.008642;0.008501
20111111;0.019601;0.019601
20111114;-0.009364;-0.009484
20111115;0.004751;0.004561
20111116;-0.016475;-0.016755
20111117;-0.016845;-0.016865
20111118;-0.000391;-0.000455
20111121;-0.018651;-0.018753
20111122;-0.004026;-0.004113
20111123;-0.021966;-0.022001
20111125;-0.002483;-0.002638
20111128;0.02921;0.029075
20111129;0.002616;0.00226
20111130;0.043306;0.04316
20111201;-0.001804;-0.00184
20111202;-0.000335;-0.000377
20111205;0.01046;0.010415
20111206;0.001126;0.00111
20111207;0.002277;0.001927
20111208;-0.021145;-0.021226
20111209;0.016952;0.016949
20111212;-0.014884;-0.014933
20111213;-0.008641;-0.008826
20111214;-0.011194;-0.011303
20111215;0.003335;0.003205
20111216;0.003289;0.003265
20111219;-0.011844;-0.011856
20111220;0.029901;0.029746
20111221;0.001647;0.001625
20111222;0.008384;0.008137
20111223;0.009031;0.009022
20111227;-0.000069;-0.000085
20111228;-0.012235;-0.012453
20111229;0.010645;0.010614
20111230;-0.004231;-0.004275
20120103;0.015377;0.01535
20120104;0.000388;0.000179
20120105;0.002898;0.002894
20120106;-0.002191;-0.002561
20120109;0.00233;0.002303
20120110;0.008934;0.008921
20120111;0.000413;0.000312
20120112;0.002413;0.002389
20120113;-0.004854;-0.004854
20120117;0.003456;0.003456
20120118;0.011388;0.011228
20120119;0.005104;0.005077
20120120;0.00079;0.000767
20120123;0.00043;0.000415
20120124;-0.000916;-0.000942
20120125;0.008514;0.008501
20120126;-0.005659;-0.005705
20120127;-0.001511;-0.001563
20120130;-0.002354;-0.002384
20120131;-0.000399;-0.000404
20120201;0.009247;0.00904
20120202;0.001258;0.001182
20120203;0.014701;0.014581
20120206;-0.000504;-0.000522
20120207;0.001982;0.001963
20120208;0.002557;0.002205
20120209;0.001659;0.001636
20120210;-0.00698;-0.007001
20120213;0.006931;0.00671
20120214;-0.000729;-0.000901
20120215;-0.005095;-0.005428
20120216;0.011271;0.011141
20120217;0.002396;0.002367
20120221;0.000416;0.000393
20120222;-0.003431;-0.003475
20120223;0.004499;0.004312
20120224;0.001959;0.001832
20120227;0.001445;0.001352
20120228;0.003637;0.003469
20120229;-0.004445;-0.004606
20120301;0.006162;0.006098
20120302;-0.003038;-0.003078
20120305;-0.00373;-0.003784
20120306;-0.015343;-0.015379
20120307;0.007335;0.007024
20120308;0.009749;0.009598
20120309;0.003565;0.003565
20120312;0.000226;0.000167
20120313;0.018366;0.018023
20120314;-0.001187;-0.001218
20120315;0.006002;0.005986
20120316;0.001059;0.001056
20120319;0.003784;0.003777
20120320;-0.002844;-0.002857
20120321;-0.001866;-0.001898
20120322;-0.007125;-0.007176
20120323;0.003121;0.003121
20120326;0.013912;0.013912
20120327;-0.002598;-0.002702
20120328;-0.004714;-0.004948
20120329;-0.001632;-0.001657
20120330;0.00373;0.003726
20120402;0.007407;0.007354
20120403;-0.003787;-0.004023
20120404;-0.010034;-0.010061
20120405;-0.000117;-0.000463
20120409;-0.011358;-0.011389
20120410;-0.017067;-0.017072
20120411;0.007588;0.00744
20120412;0.013798;0.013787
20120413;-0.012421;-0.012437
20120416;-0.00045;-0.00045
20120417;0.015507;0.015503
20120418;-0.003952;-0.003956
20120419;-0.005824;-0.005873
20120420;0.00137;0.001347
20120423;-0.008769;-0.008789
20120424;0.003327;0.003327
20120425;0.013675;0.013537
20120426;0.007023;0.006966
20120427;0.002703;0.002677
20120430;-0.003841;-0.003859
20120501;0.005573;0.005571
20120502;-0.002329;-0.002441
20120503;-0.00757;-0.007741
20120504;-0.016202;-0.016228
20120507;0.000175;0.000158
20120508;-0.004166;-0.004297
20120509;-0.006242;-0.006572
20120510;0.002691;0.002405
20120511;-0.003215;-0.00333
20120514;-0.011019;-0.011118
20120515;-0.005451;-0.005643
20120516;-0.004271;-0.004606
20120517;-0.014673;-0.014772
20120518;-0.007276;-0.007286
20120521;0.016123;0.016107
20120522;0.000573;0.00055
20120523;0.001839;0.001797
20120524;0.001519;0.001366
20120525;-0.00208;-0.002082
20120529;0.011299;0.01114
20120530;-0.014079;-0.014381
20120531;-0.002107;-0.002212
20120601;-0.024708;-0.024748
20120604;0.000295;0.000267
20120605;0.005835;0.005801
20120606;0.023073;0.022801
20120607;0.000014;-0.000046
20120608;0.008371;0.008351
20120611;-0.012739;-0.012789
20120612;0.011654;0.011638
20120613;-0.006675;-0.007032
20120614;0.01073;0.01071
20120615;0.010421;0.010417
20120618;0.001494;0.001478
20120619;0.009845;0.009826
20120620;-0.001449;-0.001489
20120621;-0.02209;-0.022238
20120622;0.00708;0.007078
20120625;-0.015577;-0.015695
20120626;0.004758;0.004756
20120627;0.008995;0.008765
20120628;-0.002167;-0.002217
20120629;0.025165;0.025128
20120702;0.002405;0.002347
20120703;0.006713;0.006484
20120705;-0.004557;-0.00457
20120706;-0.009039;-0.009382
20120709;-0.001629;-0.001641
20120710;-0.008019;-0.008024
20120711;-0.00002;-0.000144
20120712;-0.00503;-0.005038
20120713;0.016617;0.016596
20120716;-0.002319;-0.002319
20120717;0.007375;0.007375
20120718;0.006779;0.006629
20120719;0.002712;0.002609
20120720;-0.009819;-0.009842
20120723;-0.009045;-0.009067
20120724;-0.009038;-0.009038
20120725;-0.000342;-0.000364
20120726;0.016661;0.016636
20120727;0.019238;0.019176
20120730;-0.000306;-0.000346
20120731;-0.004437;-0.004443
20120801;-0.003073;-0.003232
20120802;-0.007161;-0.00724
20120803;0.019034;0.018914
20120806;0.002376;0.002352
20120807;0.005174;0.005156
20120808;0.001014;0.000658
20120809;0.000757;0.000329
20120810;0.002143;0.002111
20120813;-0.001029;-0.001219
20120814;0.000231;0.000046
20120815;0.001656;0.001306
20120816;0.006944;0.006883
20120817;0.00186;0.001857
20120820;-0.000025;-0.000044
20120821;-0.003603;-0.003647
20120822;0.00025;0.000187
20120823;-0.007941;-0.007955
20120824;0.006713;0.006557
20120827;-0.000408;-0.000417
20120828;-0.000706;-0.000765
20120829;0.001133;0.000899
20120830;-0.007663;-0.007807
20120831;0.005188;0.005171
20120904;-0.000936;-0.000956
20120905;-0.000866;-0.001116
20120906;0.02038;0.020233
20120907;0.00401;0.003958
20120910;-0.006136;-0.006192
20120911;0.003175;0.003164
20120912;0.002337;0.002079
20120913;0.016295;0.016159
20120914;0.004019;0.004014
20120917;-0.003166;-0.003212
20120918;-0.001285;-0.001304
20120919;0.00121;0.001193
20120920;-0.00045;-0.000593
20120921;-0.000179;-0.000182
20120924;-0.002032;-0.002032
20120925;-0.010525;-0.010634
20120926;-0.005536;-0.005741
20120927;0.009581;0.009516
20120928;-0.004484;-0.004487
